147,38:ed:18:c6:6c:01,-75,2412
147,38:ed:18:c7:25:84,-70,2437
147,38:ed:18:c7:2a:41,-87,2412
148,38:ed:18:c7:25:82,-84,2437
148,38:ed:18:c7:25:86,-70,2437
148,38:ed:18:c7:2a:40,-77,2412
149,38:ed:18:c6:6c:02,-78,2412
149,38:ed:18:c7:2a:41,-81,2412
149,38:ed:18:c7:2a:45,-82,2412
150,38:ed:18:c6:6c:01,-76,2412
150,38:ed:18:c7:2a:43,-76,2412
150,a0:f3:c1:ff:33:bd,-84,2437
151,02:27:47:f5:d2:f3,-83,2437
152,38:ed:18:c6:6c:02,-81,2412
152,c4:6e:1f:ff:fe:fd,-91,2462
153,38:ed:18:c7:25:82,-88,2437
153,38:ed:18:c7:2a:42,-82,2412
154,38:ed:18:c7:25:82,-82,2437
154,1c:3e:84:f7:a9:2b,-94,2437
155,38:ed:18:c7:25:81,-82,2437
155,c2:9f:db:8b:15:99,-72,2412
156,38:ed:18:c6:6c:00,-80,2412
156,38:ed:18:c7:28:00,-75,2437
156,38:ed:18:c6:cc:40,-83,2412
156,de:9f:db:0f:00:4d,-90,2412
157,38:ed:18:c6:cc:42,-78,2412
157,38:ed:18:c6:cc:01,-80,2412
158,38:ed:18:c6:cc:41,-78,2412
158,38:ed:18:c6:cc:06,-75,2412
159,38:ed:18:c7:25:80,-85,2437
159,38:ed:18:c6:cc:02,-75,2412
160,38:ed:18:c7:25:82,-85,2437
160,38:ed:18:c6:cc:00,-80,2412
160,38:ed:18:c6:cc:05,-80,2412
160,10:fe:ed:54:f1:e0,-92,2447
161,02:15:99:c9:78:ff,-65,2412
161,94:10:3e:c7:37:ed,-86,2462
161,c2:9f:db:8b:15:99,-87,2412
162,38:ed:18:c6:cc:02,-80,2412
162,10:fe:ed:54:f1:e0,-92,2447
163,c4:6e:1f:ff:fe:fd,-73,2462
163,38:ed:18:c6:cc:04,-81,2412
116,38:ed:18:c6:6c:01,-58,2412
117,38:ed:18:c6:6c:02,-57,2412
117,38:ed:18:c7:25:82,-66,2437
117,38:ed:18:c7:25:84,-66,2437
117,38:ed:18:c6:cc:42,-84,2412
118,38:ed:18:c7:25:80,-74,2437
118,38:ed:18:c6:6f:21,-83,2462
119,02:27:47:f5:d2:f3,-64,2437
119,38:ed:18:c6:6f:21,-83,2462
120,02:27:47:f5:d2:f3,-61,2437
120,38:ed:18:c6:69:c1,-86,2462
121,02:27:47:f5:d2:f3,-61,2437
121,38:ed:18:c6:69:c2,-87,2462
122,38:ed:18:c6:6c:00,-63,2412
122,38:ed:18:c6:cc:40,-83,2412
122,a0:f3:c1:ff:33:bd,-92,2437
123,38:ed:18:c7:25:82,-75,2437
123,38:ed:18:c6:6c:04,-60,2412
123,38:ed:18:c7:25:84,-76,2437
124,38:ed:18:c7:25:81,-79,2437
124,38:ed:18:c7:22:42,-88,2437
124,38:ed:18:c6:6f:26,-84,2462
125,38:ed:18:c6:6c:00,-70,2412
125,38:ed:18:c6:69:c0,-85,2462
125,38:ed:18:c6:6f:21,-77,2462
126,38:ed:18:c6:6c:02,-72,2412
126,38:ed:18:c6:6c:03,-70,2412
127,38:ed:18:c6:6c:02,-71,2412
127,38:ed:18:c6:6f:20,-82,2462
128,38:ed:18:c7:25:81,-80,2437
128,38:ed:18:c6:6f:25,-85,2462
129,38:ed:18:c7:25:80,-80,2437
129,38:ed:18:c6:6f:24,-84,2462
130,38:ed:18:c6:6c:01,-61,2412
130,50:a7:2b:ec:6c:bf,-83,2437
130,84:63:d6:27:90:46,-87,2462
131,38:ed:18:c7:25:81,-75,2437
131,c4:6e:1f:ff:fe:fd,-93,2462
132,38:ed:18:c7:25:80,-73,2437
132,38:ed:18:c6:cc:41,-87,2412
132,38:ed:18:c6:6c:05,-56,2412
133,38:ed:18:c7:25:82,-74,2437
133,38:ed:18:c6:69:c2,-86,2462
133,38:ed:18:c6:69:c6,-85,2462
134,38:ed:18:c7:25:81,-74,2437
134,38:ed:18:c6:6c:05,-56,2412
135,38:ed:18:c6:6c:02,-60,2412
135,38:ed:18:c6:69:c0,-87,2462
135,38:ed:18:c7:25:86,-69,2437
136,38:ed:18:c7:25:80,-71,2437
136,38:ed:18:c7:25:84,-71,2437
137,02:27:47:f5:d2:f3,-57,2437
137,38:ed:18:c7:25:84,-71,2437
137,38:ed:18:c6:69:c1,-89,2462
138,38:ed:18:c7:25:81,-73,2437
138,38:ed:18:c6:6c:04,-56,2412
139,38:ed:18:c6:6c:00,-65,2412
139,38:ed:18:c6:cc:41,-86,2412
139,c2:9f:db:8b:15:99,-84,2412
140,38:ed:18:c7:25:82,-75,2437
140,84:63:d6:27:90:46,-89,2462
141,38:ed:18:c6:6c:00,-60,2412
141,38:ed:18:c7:25:81,-72,2437
141,38:ed:18:c7:2a:41,-86,2412
142,38:ed:18:c7:25:80,-69,2437
142,38:ed:18:c7:2a:42,-87,2412
143,38:ed:18:c6:6c:02,-64,2412
143,38:ed:18:c6:cc:42,-84,2412
143,38:ed:18:c6:cb:61,-88,2437
143,38:ed:18:c6:69:c2,-90,2462
144,38:ed:18:c7:25:80,-80,2437
144,38:ed:18:c7:25:83,-76,2437
144,c4:6e:1f:ff:fe:fd,-92,2462
145,38:ed:18:c7:25:82,-78,2437
145,38:ed:18:c7:25:86,-76,2437
146,38:ed:18:c6:6c:02,-68,2412
146,38:ed:18:c6:cc:41,-88,2412
146,c4:6e:1f:ff:fe:fd,-92,2462
147,02:27:47:f5:d2:f3,-83,2437
147,38:ed:18:c7:25:83,-70,2437
148,38:ed:18:c6:6c:00,-78,2412
148,38:ed:18:c7:25:81,-84,2437
148,0a:18:d6:01:6c:38,-55,2412
148,38:ed:18:c7:2a:44,-77,2412
149,38:ed:18:c6:6c:01,-76,2412
149,38:ed:18:c7:2a:43,-76,2412
149,a0:f3:c1:ff:33:bd,-84,2437
150,02:27:47:f5:d2:f3,-84,2437
150,38:ed:18:c7:2a:46,-80,2412
150,38:ed:18:c7:2a:42,-81,2412
151,38:ed:18:c7:25:80,-82,2437
152,38:ed:18:c6:6c:01,-80,2412
153,38:ed:18:c6:6c:00,-78,2412
153,38:ed:18:c7:25:81,-82,2437
153,1c:3e:84:f7:a9:2b,-94,2437
154,38:ed:18:c7:25:81,-82,2437
155,38:ed:18:c6:6c:00,-74,2412
155,38:ed:18:c7:28:00,-75,2437
155,c2:9f:db:8b:15:19,-81,2412
156,38:ed:18:c6:6c:02,-77,2412
156,38:ed:18:c7:28:02,-74,2437
156,38:ed:18:c7:25:80,-83,2437
156,38:ed:18:c7:2a:41,-84,2412
157,38:ed:18:c6:cc:41,-78,2412
158,38:ed:18:c7:25:82,-85,2437
158,38:ed:18:c6:cc:00,-77,2412
158,38:ed:18:c6:cc:05,-75,2412
159,38:ed:18:c6:cc:42,-81,2412
159,38:ed:18:c6:cc:01,-74,2412
160,38:ed:18:c7:25:81,-86,2437
160,c4:6e:1f:ff:fe:fd,-85,2462
160,38:ed:18:c6:cc:04,-76,2412
161,38:ed:18:c6:cc:40,-80,2412
161,38:ed:18:c6:cc:02,-78,2412
161,38:ed:18:c6:cc:45,-80,2412
162,38:ed:18:c6:cc:42,-81,2412
162,38:ed:18:c6:cc:01,-80,2412
162,a0:f3:c1:ff:33:bd,-77,2437
163,02:15:99:c9:78:ff,-77,2412
163,a0:f3:c1:ff:33:bd,-77,2437
116,02:27:47:f5:d2:f3,-61,2437
116,c4:6e:1f:ff:fe:fd,-89,2462
116,38:ed:18:c7:25:83,-65,2437
116,38:ed:18:c6:69:c0,-83,2462
116,38:ed:18:c6:6f:22,-82,2462
118,38:ed:18:c7:25:82,-76,2437
118,84:63:d6:27:90:46,-85,2462
119,38:ed:18:c7:25:80,-71,2437
119,84:63:d6:27:90:46,-85,2462
120,38:ed:18:c7:25:80,-75,2437
120,38:ed:18:c6:69:c2,-87,2462
121,38:ed:18:c7:25:80,-73,2437
121,38:ed:18:c6:69:c0,-87,2462
122,38:ed:18:c6:6c:02,-60,2412
122,38:ed:18:c6:cc:42,-81,2412
122,02:15:99:c9:78:ff,-88,2412
123,38:ed:18:c7:25:81,-75,2437
123,38:ed:18:c6:6c:05,-60,2412
123,38:ed:18:c7:2a:42,-83,2412
124,38:ed:18:c6:cc:41,-83,2412
124,38:ed:18:c7:25:83,-75,2437
124,38:ed:18:c6:6f:22,-83,2462
125,38:ed:18:c6:6c:02,-69,2412
125,38:ed:18:c6:6c:04,-70,2412
125,38:ed:18:c7:22:41,-88,2437
126,38:ed:18:c6:6c:01,-72,2412
126,38:ed:18:c6:6f:22,-84,2462
127,38:ed:18:c6:6c:01,-71,2412
127,50:a7:2b:ec:6c:bf,-83,2437
128,38:ed:18:c6:6f:22,-84,2462
128,38:ed:18:c6:6f:26,-85,2462
129,38:ed:18:c7:25:82,-81,2437
129,38:ed:18:c6:6f:23,-85,2462
130,02:27:47:f5:d2:f3,-55,2437
130,38:ed:18:c6:cc:40,-86,2412
130,c4:6e:1f:ff:fe:fd,-93,2462
131,38:ed:18:c6:6f:22,-80,2462
131,38:ed:18:c6:69:c0,-88,2462
132,38:ed:18:c7:25:82,-73,2437
132,84:63:d6:27:90:46,-87,2462
132,38:ed:18:c6:6c:06,-56,2412
133,38:ed:18:c7:25:81,-74,2437
133,38:ed:18:c6:69:c1,-86,2462
133,38:ed:18:c6:69:c5,-87,2462
134,38:ed:18:c6:cc:42,-88,2412
134,38:ed:18:c6:6c:06,-56,2412
135,38:ed:18:c6:6c:01,-59,2412
135,38:ed:18:c6:69:c2,-86,2462
135,38:ed:18:c7:25:84,-70,2437
136,38:ed:18:c7:25:82,-70,2437
136,38:ed:18:c7:25:85,-71,2437
137,38:ed:18:c7:25:80,-76,2437
137,38:ed:18:c7:25:85,-71,2437
137,38:ed:18:c6:69:c2,-89,2462
138,38:ed:18:c6:cc:42,-85,2412
138,84:63:d6:27:90:46,-89,2462
139,38:ed:18:c6:6c:02,-63,2412
139,38:ed:18:c7:25:83,-73,2437
139,38:ed:18:c6:69:c0,-86,2462
140,38:ed:18:c7:25:81,-76,2437
140,38:ed:18:c6:69:c1,-87,2462
141,38:ed:18:c6:6c:02,-63,2412
141,38:ed:18:c6:cc:42,-85,2412
141,38:ed:18:c6:cb:61,-88,2437
142,38:ed:18:c7:25:82,-68,2437
142,38:ed:18:c6:cb:62,-89,2437
143,38:ed:18:c6:6c:01,-64,2412
143,38:ed:18:c6:cc:41,-84,2412
143,38:ed:18:c6:cc:40,-83,2412
143,38:ed:18:c6:69:c1,-89,2462
144,38:ed:18:c7:25:82,-80,2437
144,38:ed:18:c7:25:85,-76,2437
145,38:ed:18:c6:6c:00,-69,2412
145,38:ed:18:c7:25:81,-78,2437
145,84:63:d6:27:90:46,-86,2462
146,38:ed:18:c6:6c:01,-68,2412
146,38:ed:18:c7:25:84,-70,2437
146,0a:18:d6:01:6c:38,-55,2412
147,38:ed:18:c7:25:80,-71,2437
147,38:ed:18:c7:25:85,-70,2437
148,38:ed:18:c6:6c:02,-76,2412
148,38:ed:18:c6:cc:41,-88,2412
148,38:ed:18:c7:2a:41,-77,2412
148,38:ed:18:c7:2a:45,-77,2412
149,02:27:47:f5:d2:f3,-84,2437
149,38:ed:18:c7:2a:46,-80,2412
149,38:ed:18:c7:2a:42,-81,2412
150,38:ed:18:c7:25:80,-82,2437
150,c2:9f:db:8b:15:99,-77,2412
150,c4:6e:1f:ff:fe:fd,-91,2462
151,38:ed:18:c7:25:82,-82,2437
152,02:27:47:f5:d2:f3,-83,2437
153,38:ed:18:c6:6c:02,-81,2412
153,c4:6e:1f:ff:fe:fd,-91,2462
154,38:ed:18:c6:6c:00,-76,2412
154,38:ed:18:c7:28:00,-74,2437
155,38:ed:18:c6:6c:02,-75,2412
155,38:ed:18:c7:28:02,-74,2437
155,38:ed:18:c6:cc:40,-83,2412
156,38:ed:18:c6:6c:01,-77,2412
156,38:ed:18:c7:28:01,-75,2437
156,38:ed:18:c6:cc:42,-83,2412
157,38:ed:18:c7:25:82,-83,2437
157,38:ed:18:c6:cc:00,-82,2412
158,38:ed:18:c7:25:81,-86,2437
158,c4:6e:1f:ff:fe:fd,-87,2462
158,38:ed:18:c6:cc:04,-76,2412
159,38:ed:18:c6:cc:41,-80,2412
159,38:ed:18:c6:cc:06,-75,2412
160,38:ed:18:c6:cc:40,-80,2412
160,02:15:99:c9:78:ff,-87,2412
160,94:10:3e:c7:37:ed,-86,2462
161,38:ed:18:c6:cc:42,-81,2412
161,38:ed:18:c6:cc:01,-80,2412
161,38:ed:18:c6:cc:44,-80,2412
162,38:ed:18:c6:cc:41,-81,2412
162,38:ed:18:c6:cc:06,-81,2412
162,c2:9f:db:8b:15:99,-87,2412
163,38:ed:18:c6:cc:02,-80,2412
163,c2:9f:db:8b:15:99,-87,2412
116,38:ed:18:c7:25:80,-66,2437
117,38:ed:18:c6:6c:01,-58,2412
117,38:ed:18:c7:25:81,-66,2437
117,38:ed:18:c7:25:86,-65,2437
117,38:ed:18:c6:6f:23,-82,2462
118,38:ed:18:c7:25:81,-75,2437
118,38:ed:18:c6:69:c1,-88,2462
119,38:ed:18:c7:25:82,-72,2437
119,38:ed:18:c6:69:c1,-88,2462
120,38:ed:18:c7:25:82,-74,2437
120,38:ed:18:c7:22:41,-89,2437
121,38:ed:18:c7:25:82,-73,2437
121,c4:6e:1f:ff:fe:fd,-94,2462
122,38:ed:18:c6:6c:01,-59,2412
122,38:ed:18:c6:69:c1,-86,2462
122,38:ed:18:c7:22:42,-88,2437
123,38:ed:18:c6:cc:41,-82,2412
123,a0:f3:c1:ff:33:bd,-92,2437
124,38:ed:18:c6:6c:00,-75,2412
124,38:ed:18:c6:cc:40,-83,2412
124,38:ed:18:c7:25:85,-75,2437
124,38:ed:18:c6:6f:21,-84,2462
125,38:ed:18:c6:6c:01,-69,2412
125,38:ed:18:c7:22:42,-88,2437
125,30:8d:99:fa:41:74,-93,2447
126,02:27:47:f5:d2:f3,-43,2437
126,38:ed:18:c6:6f:21,-84,2462
127,02:27:47:f5:d2:f3,-45,2437
128,38:ed:18:c6:6c:00,-62,2412
128,38:ed:18:c6:6f:21,-84,2462
128,38:ed:18:c6:cc:42,-84,2412
129,38:ed:18:c7:25:81,-80,2437
129,38:ed:18:c6:6f:25,-85,2462
130,38:ed:18:c7:25:80,-76,2437
130,38:ed:18:c6:6f:24,-84,2462
131,38:ed:18:c6:6c:00,-60,2412
131,38:ed:18:c6:6f:21,-79,2462
131,38:ed:18:c6:69:c2,-87,2462
132,38:ed:18:c7:25:81,-73,2437
132,c4:6e:1f:ff:fe:fd,-93,2462
132,38:ed:18:c6:6f:25,-88,2462
133,38:ed:18:c6:6f:22,-80,2462
133,38:ed:18:c6:6c:03,-56,2412
134,38:ed:18:c6:6c:00,-58,2412
134,38:ed:18:c6:cc:41,-87,2412
134,38:ed:18:c6:6f:25,-88,2462
135,02:27:47:f5:d2:f3,-57,2437
135,38:ed:18:c6:69:c1,-86,2462
135,38:ed:18:c7:25:85,-70,2437
136,38:ed:18:c7:25:81,-70,2437
136,38:ed:18:c6:cc:40,-87,2412
137,38:ed:18:c7:25:82,-76,2437
137,38:ed:18:c6:cc:40,-87,2412
138,38:ed:18:c6:6c:00,-72,2412
138,38:ed:18:c6:cc:41,-86,2412
138,38:ed:18:c6:6f:22,-85,2462
139,38:ed:18:c6:6c:01,-63,2412
139,38:ed:18:c7:25:86,-72,2437
139,38:ed:18:c6:cc:45,-87,2412
140,38:ed:18:c6:cc:42,-85,2412
140,38:ed:18:c6:69:c2,-87,2462
141,38:ed:18:c6:6c:01,-63,2412
141,38:ed:18:c6:cc:41,-85,2412
142,38:ed:18:c6:6c:00,-67,2412
142,38:ed:18:c7:25:81,-68,2437
142,38:ed:18:c7:2a:41,-86,2412
143,02:27:47:f5:d2:f3,-67,2437
143,38:ed:18:c7:2a:40,-86,2412
143,38:ed:18:c7:25:84,-75,2437
144,38:ed:18:c6:6c:00,-68,2412
144,38:ed:18:c7:25:81,-81,2437
144,38:ed:18:c7:25:86,-76,2437
145,38:ed:18:c6:6c:02,-69,2412
145,38:ed:18:c6:cc:41,-90,2412
145,c4:6e:1f:ff:fe:fd,-92,2462
146,02:27:47:f5:d2:f3,-75,2437
146,38:ed:18:c7:25:83,-70,2437
146,38:ed:18:c7:2a:41,-87,2412
147,38:ed:18:c7:25:82,-84,2437
147,38:ed:18:c7:25:86,-70,2437
148,38:ed:18:c6:6c:01,-76,2412
148,38:ed:18:c7:25:84,-70,2437
148,38:ed:18:c7:2a:43,-76,2412
148,a0:f3:c1:ff:33:bd,-84,2437
149,38:ed:18:c7:25:80,-82,2437
149,c2:9f:db:8b:15:99,-77,2412
149,c4:6e:1f:ff:fe:fd,-91,2462
150,38:ed:18:c7:25:82,-82,2437
150,38:ed:18:c7:2a:40,-77,2412
151,38:ed:18:c6:6c:00,-81,2412
151,38:ed:18:c7:25:81,-82,2437
152,38:ed:18:c7:25:80,-82,2437
153,38:ed:18:c6:6c:01,-78,2412
153,38:ed:18:c7:28:00,-74,2437
154,38:ed:18:c6:6c:02,-81,2412
154,38:ed:18:c7:28:02,-74,2437
155,38:ed:18:c6:6c:01,-75,2412
155,38:ed:18:c7:28:01,-75,2437
155,38:ed:18:c7:25:80,-83,2437
156,02:27:47:f5:d2:f3,-80,2437
156,38:ed:18:c7:2a:42,-83,2412
156,38:ed:18:c6:cc:41,-83,2412
157,38:ed:18:c7:25:81,-83,2437
157,c4:6e:1f:ff:fe:fd,-86,2462
158,38:ed:18:c6:cc:40,-77,2412
158,02:15:99:c9:78:ff,-88,2412
159,38:ed:18:c7:25:82,-85,2437
159,38:ed:18:c6:cc:00,-75,2412
159,38:ed:18:c6:cc:05,-75,2412
160,38:ed:18:c7:25:80,-85,2437
160,38:ed:18:c6:cc:02,-78,2412
160,38:ed:18:c6:cc:45,-80,2412
161,38:ed:18:c6:cc:41,-81,2412
161,38:ed:18:c6:cc:06,-81,2412
161,38:ed:18:c6:cc:43,-81,2412
162,38:ed:18:c6:cc:00,-83,2412
162,38:ed:18:c6:cc:05,-81,2412
163,38:ed:18:c6:cc:42,-83,2412
163,38:ed:18:c6:cc:01,-80,2412
164,38:ed:18:c6:cc:42,-77,2412
116,38:ed:18:c7:25:82,-66,2437
116,38:ed:18:c7:25:84,-66,2437
116,02:15:99:c9:78:ff,-88,2412
116,38:ed:18:c6:69:c1,-84,2462
117,38:ed:18:c6:6f:22,-82,2462
118,38:ed:18:c6:cc:41,-81,2412
118,38:ed:18:c6:69:c2,-89,2462
119,38:ed:18:c7:25:81,-71,2437
119,38:ed:18:c6:69:c2,-89,2462
120,38:ed:18:c7:25:81,-75,2437
120,38:ed:18:c6:69:c0,-87,2462
121,38:ed:18:c7:25:81,-73,2437
121,38:ed:18:c6:6c:04,-60,2412
