116,-34.6038954,-58.3674768,0,323,,,,,1.12048637866974,5.25766706466675,8.14986228942871,0.00957680679857731,1662.77221679688,558.508972167969,1505494934015,1505494930607,5,12,
178,-34.6040559,-58.3675099,13,22,,,,,-0.0191536135971546,4.79798030853271,9.66299819946289,0.00957680679857731,2057.10546875,1800.3701171875,1505495388927,1505495385563,5,12,
284,-34.6327212,-58.3760156,64,8,,,,,-2.5091233253479,7.2113356590271,6.29196214675903,0.00957680679857731,3055.52587890625,224.51350402832,1505619005681,1505619002233,8,21,
377,-34.6330231,-58.3755987,30,13,,,,,-0.651222884654999,1.3407529592514,8.49462795257568,0.00957680679857731,1244.44445800781,2010.13513183594,1505910811630,1505910811836,11,22,
117,-34.6039793,-58.3676681,0,21.4869995117188,,,,,-0.354341864585876,6.05254173278809,11.0133275985718,0.00957680679857731,1662.77221679688,558.508972167969,1505494934167,1505494930759,5,12,
179,-34.6040826,-58.3678241,0,21.1009998321533,,,,,0.450109928846359,4.4723687171936,8.22647666931152,0.00957680679857731,2057.10546875,1800.3701171875,1505495394193,1505495390817,5,12,
285,-34.6327069,-58.3758684,0,19.9349994659424,,,,,1.13006317615509,9.30865573883057,2.95923328399658,0.00957680679857731,3055.52587890625,224.51350402832,1505618980372,1505618977158,8,21,
378,-34.6330288,-58.3755859,0,41.2560005187988,,,,,0.0191536135971546,0.210689753293991,10.0269165039062,0.00957680679857731,1276.85180664062,2136.82421875,1505910829432,1505910829471,11,22,
118,-34.6038954,-58.3674769,0,357,,,,,-0.641646027565002,3.78283858299255,9.08838939666748,0.00957680679857731,1413.02783203125,617.645263671875,1505494948333,,5,12,
180,-34.6040761,-58.3678352,0,21.0960006713867,,,,,-0.287304192781448,3.38061285018921,8.95431423187256,0.00957680679857731,2057.10546875,1800.3701171875,1505495400746,1505495397390,5,12,
286,-34.6327284,-58.3760241,63,42,,,,,0.593762040138245,9.12669658660889,3.1890766620636,0.00957680679857731,3055.52587890625,224.51350402832,1505618985664,1505618982394,8,21,
379,-34.6330288,-58.3755859,0,69.6859970092773,,,,,0,0.201112940907478,9.9981861114502,0.00957680679857731,1276.85180664062,2136.82421875,1505910829714,1505910829765,11,22,
119,-34.6038953,-58.3674772,0,431,,,,,0.488417148590088,2.61446833610535,9.37569427490234,0.00957680679857731,1413.02783203125,617.645263671875,1505494953533,1505494950138,5,12,
181,-34.603844,-58.3677492,0,557,,,,,-0.201112940907478,3.70622420310974,8.49462795257568,0.00957680679857731,2057.10546875,1800.3701171875,1505495405794,1505495402353,5,12,
287,-34.6327212,-58.3760156,64,8,,,,,-2.5091233253479,7.2113356590271,6.29196214675903,0.00957680679857731,3055.52587890625,224.51350402832,1505619005681,1505619002233,8,21,
380,-34.633029,-58.375586,32,14,,,,,2.03028297424316,1.2449848651886,10.9079828262329,0.00957680679857731,1821.29626464844,1967.90539550781,1505910837398,1505910837637,11,22,
120,-34.6038953,-58.3674772,0,465,,,,,0.277727395296097,2.65277552604675,9.27034854888916,0.00957680679857731,1413.02783203125,617.645263671875,1505494958533,1505494955144,5,12,
182,-34.6037694,-58.3677042,0,690,,,,,-0.632069230079651,3.84987640380859,10.6685628890991,0.00957680679857731,2057.10546875,1800.3701171875,1505495410777,1505495407417,5,12,
288,-34.6327069,-58.3758684,0,19.9349994659424,,,,,1.13006317615509,9.30865573883057,2.95923328399658,0.00957680679857731,3055.52587890625,224.51350402832,1505618980372,1505618977158,8,21,
381,-34.633029,-58.3755859,32,15,,,,,0.430956304073334,0.469263523817062,6.80910968780518,0.00957680679857731,1633.33337402344,2069.25659179688,1505910840918,1505910840982,11,22,
121,-34.6038953,-58.3674772,0,531,,,,,0.0957680642604828,2.72938990592957,8.87769985198975,0.00957680679857731,1413.02783203125,617.645263671875,1505494963567,,5,12,
183,-34.60418946,-58.36800177,6,727,,,,,-1.08217918872833,2.53785371780396,7.83382797241211,0.00957680679857731,1965.09448242188,1465.26477050781,1505495420428,1505495417068,5,12,
289,-34.6327284,-58.3760241,63,42,,,,,0.593762040138245,9.12669658660889,3.1890766620636,0.00957680679857731,3055.52587890625,224.51350402832,1505618985664,1505618982394,8,21,
382,-34.6330286,-58.3755854,32,8,,,,,-0.0574608407914639,0.181959331035614,10.0077629089355,0.00957680679857731,1633.33337402344,2069.25659179688,1505910858550,1505910858585,11,22,
122,-34.6039793,-58.3676681,0,20.7819995880127,,,,,0.78529816865921,3.41892004013062,8.97346782684326,0.00957680679857731,1413.02783203125,617.645263671875,1505494968552,1505494965156,5,12,
184,-34.60418946,-58.36800177,6,727,,,,,0.746990919113159,4.31913995742798,8.06367111206055,0.00957680679857731,1965.09448242188,1465.26477050781,1505495432262,1505495428892,5,12,
